"data","wojewodztwo","teryt","KTS.powiat","powiat","ludnosc","zakazenia","zakazenia.10.tys","zgony","zgony.Covid","zgony.inne","zgony.10.tys"
2020-11-27,"mazowieckie","1435","071422635000","wyszkowski",74220,10,1.34734572891404,1,0,1,0.134734572891404
2020-11-27,"mazowieckie","1436","071422736000","zwoleński",36166,8,2.21202234142565,0,0,0,0
2020-11-27,"mazowieckie","1437","071422537000","żuromiński",38515,6,1.55783460989225,0,0,0,0
2020-11-27,"mazowieckie","1438","071427338000","żyrardowski",75749,29,3.82843337865846,1,0,1,0.132014944091671
2020-11-27,"mazowieckie","1461","071422661000","Ostrołęka",52055,9,1.72894054365575,4,0,4,0.768418019402555
2020-11-27,"mazowieckie","1462","071427062000","Płock",119425,58,4.8566045635336,2,0,2,0.167469122880469
2020-11-27,"mazowieckie","1463","071422763000","Radom",211371,69,3.26440240146472,1,1,0,0.0473101797313728
2020-11-27,"mazowieckie","1464","071427164000","Siedlce",78185,30,3.83705314318603,2,0,2,0.255803542879069
2020-11-27,"mazowieckie","1465","071412865000","Warszawa",1790658,654,3.6522887117473,14,0,14,0.0781835504043765
2020-11-27,"opolskie","1601","031613101000","brzeski",89804,35,3.89737650884148,1,0,1,0.111353614538328
2020-11-27,"opolskie","1602","031613102000","głubczycki",45552,48,10.5374077976818,2,0,2,0.43905865823674
2020-11-27,"opolskie","1603","031613203000","kędzierzyńsko-kozielski",93880,47,5.0063911376225,0,0,0,0
2020-11-27,"opolskie","1604","031613204000","kluczborski",65470,30,4.58225141286085,0,0,0,0
2020-11-27,"opolskie","1605","031613205000","krapkowicki",63747,55,8.62785699719202,0,0,0,0
2020-11-27,"opolskie","1606","031613106000","namysłowski",42634,26,6.09841910212506,1,0,1,0.234554580850964
2020-11-27,"opolskie","1607","031613107000","nyski",135948,74,5.4432577161856,4,1,3,0.294230146820843
2020-11-27,"opolskie","1608","031613208000","oleski",64293,13,2.02199306300841,4,0,4,0.622151711694897
2020-11-27,"opolskie","1609","031613209000","opolski",123726,66,5.33436787740653,2,0,2,0.161647511436561
2020-11-27,"opolskie","1610","031613110000","prudnicki",55237,18,3.25868530151891,0,0,0,0
2020-11-27,"opolskie","1611","031613211000","strzelecki",74300,46,6.19111709286676,0,0,0,0
2020-11-27,"opolskie","1661","031613261000","Opole",128035,78,6.09208419572773,5,0,5,0.390518217674855
2020-11-27,"podkarpackie","1801","061813301000","bieszczadzki",21664,1,0.461595273264402,0,0,0,0
2020-11-27,"podkarpackie","1802","061813302000","brzozowski",65567,13,1.98270471426175,1,0,1,0.152515747250904
2020-11-27,"podkarpackie","1803","061813603000","dębicki",135299,30,2.21731128833177,4,0,4,0.295641505110903
2020-11-27,"podkarpackie","1804","061813404000","jarosławski",120247,27,2.24537826307517,0,0,0,0
2020-11-27,"podkarpackie","1805","061813305000","jasielski",113450,74,6.52269722344645,1,0,1,0.0881445570736007
2020-11-27,"podkarpackie","1806","061813506000","kolbuszowski",62246,13,2.08848761366192,1,0,1,0.160652893358609
2020-11-27,"podkarpackie","1807","061813307000","krośnieński",112283,37,3.29524505045287,2,0,2,0.178121354078534
2020-11-27,"podkarpackie","1808","061813608000","leżajski",69370,26,3.74801787516217,0,0,0,0
2020-11-27,"podkarpackie","1809","061813409000","lubaczowski",55217,39,7.06304217903906,0,0,0,0
2020-11-27,"podkarpackie","1810","061813510000","łańcucki",81049,45,5.55219681920813,1,0,1,0.123382151537959
2020-11-27,"podkarpackie","1811","061813611000","mielecki",136660,48,3.51236645690034,3,0,3,0.219522903556271
2020-11-27,"podkarpackie","1812","061813612000","niżański",66589,21,3.15367403024524,4,0,4,0.600699815284807
2020-11-27,"podkarpackie","1813","061813413000","przemyski",74061,18,2.43042897071333,0,0,0,0
2020-11-27,"podkarpackie","1814","061813414000","przeworski",78362,17,2.16941885097369,1,1,0,0.127612873586687
2020-11-27,"podkarpackie","1815","061813515000","ropczycko-sędziszowski",74515,10,1.34201167550158,2,0,2,0.268402335100315
2020-11-27,"podkarpackie","1816","061813516000","rzeszowski",169438,62,3.65915556132627,6,0,6,0.354111828515445
2020-11-27,"podkarpackie","1817","061813317000","sanocki",94385,15,1.58923557768713,1,0,1,0.105949038512476
2020-11-27,"podkarpackie","1818","061813618000","stalowowolski",106037,43,4.05518828333506,2,0,2,0.188613408527212
2020-11-27,"podkarpackie","1819","061813519000","strzyżowski",61386,18,2.93226468575897,0,0,0,0
2020-11-27,"podkarpackie","1820","061813620000","tarnobrzeski",52965,31,5.85292174077221,0,0,0,0
2020-11-27,"podkarpackie","1821","061813321000","leski",26441,7,2.64740365341704,0,0,0,0
2020-11-27,"podkarpackie","1861","061813361000","Krosno",46291,19,4.10446955131667,1,0,1,0.216024713227193
2020-11-27,"podkarpackie","1862","061813462000","Przemyśl",60689,18,2.96594110959152,0,0,0,0
2020-11-27,"podkarpackie","1863","061813563000","Rzeszów",196208,101,5.14759846693305,2,0,2,0.101932642909565
2020-11-27,"podkarpackie","1864","061813664000","Tarnobrzeg",46745,57,12.1938175205904,1,0,1,0.213926623168253
2020-11-27,"podlaskie","2001","062013901000","augustowski",58068,31,5.3385685747744,1,0,1,0.172211889508852
2020-11-27,"podlaskie","2002","062013702000","białostocki",149611,60,4.01040030479042,1,0,1,0.0668400050798404
2020-11-27,"podlaskie","2003","062013803000","bielski",54353,19,3.49566721248137,2,0,2,0.367964969734881
2020-11-27,"podlaskie","2004","062013904000","grajewski",47210,22,4.66002965473417,1,0,1,0.211819529760644
2020-11-27,"podlaskie","2005","062013805000","hajnowski",42610,12,2.8162403191739,2,0,2,0.469373386528984
2020-11-27,"podlaskie","2006","062013806000","kolneński",38057,4,1.05105499645269,0,0,0,0
2020-11-27,"podlaskie","2007","062013807000","łomżyński",50943,15,2.94446734585713,6,2,4,1.17778693834285
2020-11-27,"podlaskie","2008","062013908000","moniecki",40412,18,4.45412253786004,0,0,0,0
2020-11-27,"podlaskie","2009","062013909000","sejneński",19914,6,3.01295570955107,2,0,2,1.00431856985036
2020-11-27,"podlaskie","2010","062013810000","siemiatycki",44193,19,4.29932342226144,0,0,0,0
2020-11-27,"podlaskie","2011","062013711000","sokólski",66686,35,5.248477941397,1,0,1,0.149956512611343
2020-11-27,"podlaskie","2012","062013912000","suwalski",35674,11,3.08347816336828,0,0,0,0
2020-11-27,"podlaskie","2013","062013813000","wysokomazowiecki",56860,15,2.63805838902568,3,2,1,0.527611677805135
2020-11-27,"podlaskie","2014","062013814000","zambrowski",43505,7,1.60901045856798,0,0,0,0
2020-11-27,"podlaskie","2061","062013761000","Białystok",297554,142,4.77224302143476,2,0,2,0.0672146904427432
2020-11-27,"podlaskie","2062","062013862000","Łomża",62945,34,5.40154102788148,1,0,1,0.15886885376122
2020-11-27,"podlaskie","2063","062013963000","Suwałki",69758,41,5.87746208320193,3,1,2,0.430058201209897
2020-11-27,"pomorskie","2201","042214101000","bytowski",79198,36,4.5455693325589,1,0,1,0.126265814793303
2020-11-27,"pomorskie","2202","042217202000","chojnicki",97645,42,4.30129550924266,1,0,1,0.102411797839111
2020-11-27,"pomorskie","2203","042217203000","człuchowski",56085,38,6.77543015066417,4,2,2,0.713203173754123
2020-11-27,"pomorskie","2204","042214004000","gdański",118489,78,6.58288955092878,0,0,0,0
2020-11-27,"pomorskie","2205","042214005000","kartuski",139397,41,2.94123976843117,2,0,2,0.143475110655179
2020-11-27,"pomorskie","2206","042217206000","kościerski",72688,38,5.22782302443319,0,0,0,0
2020-11-27,"pomorskie","2207","042214207000","kwidzyński",83174,31,3.72712626541948,0,0,0,0
2020-11-27,"pomorskie","2208","042214108000","lęborski",66115,35,5.29380624669137,2,1,1,0.30250321409665
2020-11-27,"pomorskie","2209","042214209000","malborski",63470,65,10.2410587679219,1,0,1,0.157554750275721
2020-11-27,"pomorskie","2210","042214010000","nowodworski",35580,39,10.9612141652614,0,0,0,0
2020-11-27,"pomorskie","2211","042214011000","pucki",86684,47,5.42199252457201,1,1,0,0.115361543076
2020-11-27,"pomorskie","2212","042214112000","słupski",98686,44,4.45858581764384,4,1,3,0.405325983422167
2020-11-27,"pomorskie","2213","042214213000","starogardzki",128186,47,3.66654704881968,1,1,0,0.078011639336589
2020-11-27,"pomorskie","2214","042214214000","tczewski",115728,59,5.09816120558551,0,0,0,0
2020-11-27,"pomorskie","2215","042214015000","wejherowski",217846,92,4.22316682427036,4,0,4,0.18361594888132
2020-11-27,"pomorskie","2216","042214216000","sztumski",41302,33,7.98992784853034,2,0,2,0.484238051426081
2020-11-27,"pomorskie","2261","042214361000","Gdańsk",470907,292,6.20079973328067,1,0,1,0.0212356155249338
2020-11-27,"pomorskie","2262","042214362000","Gdynia",246348,133,5.3988666439346,2,1,1,0.0811859645704451
2020-11-27,"pomorskie","2263","042214163000","Słupsk",90681,53,5.84466426263495,1,0,1,0.110276684200659
2020-11-27,"pomorskie","2264","042214364000","Sopot",35719,15,4.19944567317114,3,1,2,0.839889134634228
2020-11-27,"śląskie","2401","012415001000","będziński",148089,71,4.79441416985732,0,0,0,0
2020-11-27,"śląskie","2402","012414402000","bielski",165960,69,4.15762834417932,1,0,1,0.0602554832489757
2020-11-27,"śląskie","2403","012414403000","cieszyński",178191,61,3.42329298337178,1,0,1,0.0561195571044553
2020-11-27,"śląskie","2404","012414604000","częstochowski",134555,36,2.67548586080042,1,0,1,0.0743190516889004
2020-11-27,"śląskie","2405","012414705000","gliwicki",115528,41,3.54892320476421,2,1,1,0.173118205110449
2020-11-27,"śląskie","2406","012414606000","kłobucki",84591,34,4.01934011892518,1,0,1,0.118215885850741
2020-11-27,"śląskie","2407","012414507000","lubliniecki",76451,21,2.74685746425815,0,0,0,0
2020-11-27,"śląskie","2408","012415108000","mikołowski",98990,33,3.3336700676836,1,0,1,0.101020305081321
2020-11-27,"śląskie","2409","012414609000","myszkowski",70880,29,4.09142212189616,0,0,0,0
2020-11-27,"śląskie","2410","012415110000","pszczyński",111539,30,2.68964218793427,1,0,1,0.0896547395978088
2020-11-27,"śląskie","2411","012414911000","raciborski",108211,42,3.88130596704586,6,0,6,0.554472281006552
2020-11-27,"śląskie","2412","012414912000","rybnicki",78213,14,1.78998376229016,1,0,1,0.127855983020725
2020-11-27,"śląskie","2413","012414513000","tarnogórski",140519,39,2.77542538731417,0,0,0,0
2020-11-27,"śląskie","2414","012415114000","bieruńsko-lędziński",59776,24,4.01498929336188,0,0,0,0
2020-11-27,"śląskie","2415","012414915000","wodzisławski",157088,45,2.86463638215523,0,0,0,0
2020-11-27,"śląskie","2416","012415016000","zawierciański",117624,38,3.23063320410801,0,0,0,0
2020-11-27,"śląskie","2417","012414417000","żywiecki",152756,53,3.46958548273063,4,0,4,0.261855508130614
2020-11-27,"śląskie","2461","012414461000","Bielsko-Biała",170663,80,4.68760071017151,0,0,0,0
2020-11-27,"śląskie","2462","012414562000","Bytom",165263,59,3.57006710515965,3,0,3,0.181528835855576
2020-11-27,"śląskie","2463","012414863000","Chorzów",107807,36,3.33930078751844,5,0,5,0.463791776044227
2020-11-27,"śląskie","2464","012414664000","Częstochowa",220433,70,3.17556808644804,4,0,4,0.181461033511316
2020-11-27,"śląskie","2465","012415065000","Dąbrowa Górnicza",119373,46,3.85346770207668,0,0,0,0
2020-11-27,"śląskie","2466","012414766000","Gliwice",178603,86,4.81514868171307,3,1,2,0.167970302850456
2020-11-27,"śląskie","2467","012414967000","Jastrzębie-Zdrój",88743,25,2.81712360411525,2,0,2,0.22536988832922
2020-11-27,"śląskie","2468","012415068000","Jaworzno",91115,12,1.31701695659332,1,0,1,0.109751413049443
2020-11-27,"śląskie","2469","012414869000","Katowice",292774,100,3.41560384460369,3,2,1,0.102468115338111
2020-11-27,"śląskie","2470","012414870000","Mysłowice",74618,18,2.41228657964566,2,1,1,0.268031842182851
2020-11-27,"śląskie","2471","012414571000","Piekary Śląskie",55030,23,4.17953843358168,0,0,0,0
2020-11-27,"śląskie","2472","012414872000","Ruda Śląska",137360,52,3.78567268491555,1,0,1,0.0728013977868375
2020-11-27,"śląskie","2473","012414973000","Rybnik",138098,33,2.38960738026619,1,0,1,0.0724123448565511
2020-11-27,"śląskie","2474","012414874000","Siemianowice Śląskie",66841,19,2.84256668811059,1,0,1,0.149608773058452
2020-11-27,"śląskie","2475","012415075000","Sosnowiec",199974,73,3.65047456169302,1,0,1,0.0500065008451099
2020-11-27,"śląskie","2476","012414876000","Świętochłowice",49557,16,3.22860544423593,1,0,1,0.201787840264746
2020-11-27,"śląskie","2477","012415177000","Tychy",127590,59,4.6241868484991,0,0,0,0
2020-11-27,"śląskie","2478","012414778000","Zabrze",172360,56,3.24901369227199,2,0,2,0.116036203295428
2020-11-27,"śląskie","2479","012414979000","Żory",62472,17,2.72121910615956,1,0,1,0.160071712127033
2020-11-27,"świętokrzyskie","2601","052615301000","buski",71596,26,3.63148779261411,0,0,0,0
2020-11-27,"świętokrzyskie","2602","052615302000","jędrzejowski",85379,20,2.34249639841179,0,0,0,0
2020-11-27,"świętokrzyskie","2603","052615303000","kazimierski",33619,2,0.594901692495315,0,0,0,0
2020-11-27,"świętokrzyskie","2604","052615204000","kielecki",211259,50,2.36676307281583,0,0,0,0
2020-11-27,"świętokrzyskie","2605","052615205000","konecki",79858,51,6.38633574594906,4,0,4,0.500889078113652
2020-11-27,"świętokrzyskie","2606","052615306000","opatowski",52089,10,1.91979112672541,4,0,4,0.767916450690165
2020-11-27,"świętokrzyskie","2607","052615207000","ostrowiecki",108964,50,4.58867148783084,3,0,3,0.275320289269851
2020-11-27,"świętokrzyskie","2608","052615308000","pińczowski",38926,16,4.11036325335252,0,0,0,0
2020-11-27,"świętokrzyskie","2609","052615309000","sandomierski",77017,25,3.24603658932443,0,0,0,0
2020-11-27,"świętokrzyskie","2610","052615210000","skarżyski",73991,37,5.0006081820762,3,1,2,0.405454717465638
2020-11-27,"świętokrzyskie","2611","052615211000","starachowicki",89576,35,3.90729659730285,0,0,0,0
2020-11-27,"świętokrzyskie","2612","052615312000","staszowski",71776,13,1.81119037004012,4,0,4,0.557289344627731
2020-11-27,"świętokrzyskie","2613","052615313000","włoszczowski",45059,8,1.77544996560066,1,0,1,0.221931245700082
2020-11-27,"świętokrzyskie","2661","052615261000","Kielce",194852,63,3.23322316424774,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2801","042815601000","bartoszycki",57231,78,13.6289773025109,5,0,5,0.873652391186595
2020-11-27,"warmińsko-mazurskie","2802","042815402000","braniewski",41034,31,7.55471072768923,3,0,3,0.731101038163474
2020-11-27,"warmińsko-mazurskie","2803","042815403000","działdowski",65139,68,10.439214602619,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2804","042815404000","elbląski",57211,67,11.7110345912499,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2805","042815505000","ełcki",91560,23,2.51201397990389,7,0,7,0.764525993883792
2020-11-27,"warmińsko-mazurskie","2806","042815506000","giżycki",56565,37,6.5411473526032,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2807","042815407000","iławski",92879,64,6.89068573089719,2,0,2,0.215333929090537
2020-11-27,"warmińsko-mazurskie","2808","042815608000","kętrzyński",62283,23,3.69282147616525,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2809","042815609000","lidzbarski",41180,37,8.98494414764449,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2810","042815610000","mrągowski",49762,32,6.43060970218239,1,0,1,0.2009565531932
2020-11-27,"warmińsko-mazurskie","2811","042815611000","nidzicki",32857,32,9.73917277901208,5,0,5,1.52174574672064
2020-11-27,"warmińsko-mazurskie","2812","042815412000","nowomiejski",43822,16,3.65113413354023,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2813","042815513000","olecki",34148,14,4.09980086681504,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2814","042815614000","olsztyński",126781,88,6.94110316214575,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2815","042815415000","ostródzki",104151,54,5.18477979088055,1,0,1,0.096014440571862
2020-11-27,"warmińsko-mazurskie","2816","042815516000","piski",56135,39,6.94753718713815,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2817","042815617000","szczycieński",69376,39,5.6215405904059,1,0,1,0.144142066420664
2020-11-27,"warmińsko-mazurskie","2818","042815518000","gołdapski",26689,12,4.49623440368691,2,0,2,0.749372400614485
2020-11-27,"warmińsko-mazurskie","2819","042815519000","węgorzewski",22638,17,7.50949730541567,0,0,0,0
2020-11-27,"warmińsko-mazurskie","2861","042815461000","Elbląg",119317,133,11.1467770728396,3,0,3,0.251431061793374
2020-11-27,"warmińsko-mazurskie","2862","042815662000","Olsztyn",171979,161,9.36160810331494,0,0,0,0
2020-11-27,"wielkopolskie","3001","023016001000","chodzieski",47055,17,3.61279353947508,1,0,1,0.212517267027946
2020-11-27,"wielkopolskie","3002","023016002000","czarnkowsko-trzcianecki",86990,43,4.94309690769054,0,0,0,0
2020-11-27,"wielkopolskie","3003","023015803000","gnieźnieński",145418,265,18.2233286113136,0,0,0,0
2020-11-27,"wielkopolskie","3004","023015904000","gostyński",75908,21,2.76650682405017,0,0,0,0
2020-11-27,"wielkopolskie","3005","023015905000","grodziski",51893,43,8.28628138669955,1,0,1,0.192704218295338
2020-11-27,"wielkopolskie","3006","023015706000","jarociński",71563,26,3.63316238838506,1,0,1,0.139737014937887
2020-11-27,"wielkopolskie","3007","023015707000","kaliski",83026,21,2.52932816226242,0,0,0,0
2020-11-27,"wielkopolskie","3008","023015708000","kępiński",56451,27,4.78290907158421,0,0,0,0
2020-11-27,"wielkopolskie","3009","023015809000","kolski",86727,14,1.61426084149112,0,0,0,0
2020-11-27,"wielkopolskie","3010","023015810000","koniński",130053,55,4.22904508162057,0,0,0,0
2020-11-27,"wielkopolskie","3011","023015911000","kościański",79183,19,2.39950494424308,2,0,2,0.252579467815061
2020-11-27,"wielkopolskie","3012","023015712000","krotoszyński",77274,22,2.84701193156819,0,0,0,0
2020-11-27,"wielkopolskie","3013","023015913000","leszczyński",57201,26,4.54537508085523,0,0,0,0
2020-11-27,"wielkopolskie","3014","023015914000","międzychodzki",36751,14,3.8094201518326,0,0,0,0
2020-11-27,"wielkopolskie","3015","023015915000","nowotomyski",75543,56,7.41299657148909,0,0,0,0
2020-11-27,"wielkopolskie","3016","023016116000","obornicki",59825,44,7.35478478896782,1,0,1,0.167154199749269
2020-11-27,"wielkopolskie","3017","023015717000","ostrowski",161581,43,2.66120397819051,4,4,0,0.247553858436326
2020-11-27,"wielkopolskie","3018","023015718000","ostrzeszowski",55500,15,2.7027027027027,0,0,0,0
